n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
1,	24838,	-69,	-138.865936279297,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.468,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24839,	-69,	-142.782684326172,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.472,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24840,	-69,	-142.760711669922,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.97,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24841,	-69,	-144.304336547852,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.975,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24842,	-68,	-144.644912719727,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.979,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24843,	-69,	-144.315322875977,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.99,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24844,	-69,	-142.996917724609,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851048.996,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24845,	-69,	-141.969665527344,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.003,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24846,	-69,	-147.072967529297,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.014,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24847,	-69,	-143.249603271484,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.185,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24848,	-69,	-140.426040649414,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.197,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24849,	-69,	-148.199096679688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.201,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24850,	-69,	-144.117553710938,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.21,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24851,	-69,	-144.194458007812,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.385,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24852,	-69,	-146.270950317383,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.394,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24853,	-69,	-144.024169921875,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.401,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24854,	-69,	-138.399002075195,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.411,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24855,	-69,	-146.402786254883,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851049.416,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24856,	-69,	-142.936492919922,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.251,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24857,	-69,	-141.090728759766,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.26,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24858,	-69,	-143.875854492188,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.267,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24859,	-69,	-140.261245727539,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.274,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24860,	-69,	-143.914306640625,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.281,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24861,	-69,	-145.243682861328,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.617,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24862,	-69,	-145.33708190918,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.622,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24863,	-69,	-144.364761352539,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.626,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24864,	-69,	-148.973663330078,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.978,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24865,	-69,	-144.540542602539,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.985,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24866,	-69,	-144.238403320312,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.989,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24867,	-69,	-144.474624633789,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.993,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24868,	-69,	-143.117767333984,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851050.998,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24869,	-69,	-147.655258178711,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.002,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24870,	-69,	-139.95361328125,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.006,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24871,	-69,	-141.54118347168,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.017,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24872,	-69,	-141.656539916992,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.187,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24873,	-69,	-143.079315185547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.191,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24874,	-69,	-144.1669921875,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.199,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24875,	-69,	-145.589767456055,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.206,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24876,	-69,	-142.804656982422,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.212,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24877,	-69,	-142.683792114258,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.221,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24878,	-69,	-143.859375,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.56,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24879,	-69,	-145.919372558594,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.569,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24880,	-69,	-138.706619262695,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.576,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24881,	-69,	-142.810150146484,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.59,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24882,	-69,	-144.018676757812,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.594,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24883,	-69,	-143.343002319336,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.85,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24884,	-69,	-145.847961425781,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.856,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24885,	-69,	-142.941986083984,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.866,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24886,	-69,	-142.436599731445,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851051.873,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24887,	-69,	-140.448013305664,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.373,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24888,	-69,	-142.782684326172,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.377,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24889,	-69,	-142.821136474609,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.382,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24890,	-69,	-144.150512695312,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.405,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24891,	-69,	-147.495956420898,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.579,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24892,	-69,	-142.277297973633,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.585,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24893,	-69,	-141.612594604492,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.59,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24894,	-69,	-144.573501586914,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.597,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24895,	-69,	-140.788604736328,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.601,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24896,	-69,	-150.226135253906,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.613,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24897,	-69,	-146.990570068359,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851052.62,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24898,	-69,	-147.072967529297,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.29,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24899,	-69,	-145.809509277344,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.293,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24900,	-69,	-141.733444213867,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.302,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24901,	-69,	-143.271591186523,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.308,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24902,	-68,	-143.952758789062,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.313,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24903,	-69,	-143.419906616211,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.484,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24904,	-69,	-140.865509033203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.579,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24905,	-69,	-144.826202392578,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.583,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24906,	-69,	-145.023956298828,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.592,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24907,	-69,	-146.468704223633,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.599,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24908,	-69,	-143.370468139648,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.604,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24909,	-69,	-140.360122680664,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.613,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24910,	-69,	-146.166564941406,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.618,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24911,	-69,	-139.728378295898,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.705,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24912,	-70,	-143.101287841797,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.717,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24913,	-69,	-143.310043334961,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.721,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24914,	-69,	-142.930999755859,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.73,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24915,	-69,	-139.667953491211,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.735,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24916,	-69,	-141.574142456055,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851053.741,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24917,	-69,	-148.506729125977,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851057.053,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24918,	-69,	-144.765777587891,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851057.057,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24919,	-69,	-140.783111572266,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851057.061,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24920,	-69,	-146.161071777344,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851057.073,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
